index,price_clp,price_uf,price_usd,ubicacion,dorms,baths,built area,total area,parking,id,realtor,comuna_id
1572,118000000,3316,146949,Caminoapadrehurtado,3,3.0,67.0,67.0,3.0,11965307,Corredores Asociados - OpenBrokers,29
1573,1494780000,42000,1861494,laperdiz11686,5,6.0,550.0,1461.0,6.0,11964918,Todo Propiedades,34
1574,73000000,2051,90909,Avenidalagunasur/avenidatravesia,6,1.0,130.0,75.0,1.0,8893881,Mi Llave,23
1575,125000000,3512,155666,HospitalFélixBulnes,4,2.0,157.0,160.0,1.0,11561377,Propital,1
1576,90000000,2529,112080,GuillermoMannconPedrodeValdivia,2,1.0,120.0,120.0,,11961569,Corredores Asociados - OpenBrokers,18
1577,98500000,2768,122665,Libertad1473,3,2.0,64.0,68.0,,11961537,Corredores Asociados - OpenBrokers,33
1578,130000000,3653,161893,PasajeItaliaconavenidaHayden,2,1.0,60.0,256.0,1.0,11961208,Corredores Asociados - OpenBrokers,30
1579,605030000,17000,753462,CaminoLasPircas4401,4,4.0,153.0,875.0,4.0,11961125,Corredores Asociados - OpenBrokers,21
1580,177238200,4980,220720,ValleHermoso8565,4,2.0,95.0,109.0,2.0,11961110,Corredores Asociados - OpenBrokers,21
1581,73000000,2051,90909,PasajeMantoAzul2827,3,1.0,51.0,63.0,1.0,11961099,Corredores Asociados - OpenBrokers,17
1582,419962000,11800,522991,PríncipeDeGales&CarlosOssandon,5,4.0,150.0,200.0,2.0,11960783,Corredores Asociados - OpenBrokers,13
1583,160000000,4496,199253,Salvadorsilva2694,3,2.0,80.0,80.0,4.0,11814506,Corredores Asociados - OpenBrokers,38
1584,70468200,1980,87756,PadreHurtado,3,1.0,73.0,62.0,1.0,11500288,Propital,29
1585,64140500,1802,79876,SanDiegoconÑuble,1,1.0,18.0,18.0,,11959993,Corredores Asociados - OpenBrokers,33
1586,551645000,15500,686980,AlcantaraconLeon,4,2.0,160.0,200.0,1.0,11959945,Corredores Asociados - OpenBrokers,12
1587,241406970,6783,300631,Rosales,4,3.0,110.0,272.0,2.0,11499855,Propital,38
1588,209981000,5900,261496,ErnestoPintoLagarrigue156,6,2.0,170.0,178.0,,11959444,Corredores Asociados - OpenBrokers,27
1589,145919000,4100,181717,Av.VicuñaMackennaalturadel3100,3,2.0,150.0,228.0,2.0,11956788,Corredores Asociados - OpenBrokers,38
1590,42000000,1180,52304,Avda.Gabriela/juanita,1,1.0,48.0,102.0,1.0,9900950,Mi Llave,10
1591,167273000,4700,208310,LoMarcoleta,4,2.0,90.0,130.0,1.0,11953779,Unne,25
1592,153037000,4300,190582,BarrioPortezuelo,3,3.0,79.0,90.0,,11953688,Urbalia,35
1593,670871500,18850,835456,Lopinto/liray,5,5.0,330.0,330.0,10.0,11953659,Urbalia,35
1594,1096172000,30800,1365096,Manquecura,6,5.0,450.0,1200.0,4.0,11953366,Corredores Asociados - OpenBrokers,33
1595,1420041000,39900,1768420,Vitacura/santamaria,4,4.0,450.0,1100.0,5.0,11953331,Corredores Asociados - OpenBrokers,33
1596,782624100,21990,974625,Isabellacatolica/longopilla,5,3.0,300.0,1000.0,4.0,11953298,Corredores Asociados - OpenBrokers,33
1597,314971500,8850,392243,Padrehurtadoconcolon,3,2.0,100.0,170.0,,11953255,Corredores Asociados - OpenBrokers,33
1598,250000000,7024,311333,doctorostornol385,3,1.0,100.0,500.0,8.0,11818695,Adb Administradora De Bienes Y Servicios,27
1599,1601194100,44990,1994015,Avladehesaconavcentral,3,5.0,380.0,600.0,5.0,11953182,Corredores Asociados - OpenBrokers,33
1600,1420041000,39900,1768420,Bilbao,5,3.0,250.0,556.0,7.0,11953106,Corredores Asociados - OpenBrokers,33
1601,409285000,11500,509695,M.Monttconeleodoroyañez,4,4.0,152.0,152.0,,11953091,Corredores Asociados - OpenBrokers,33
1602,469788000,13200,585041,CondellconBilbao,8,4.0,220.0,220.0,4.0,11953048,Corredores Asociados - OpenBrokers,11
1603,99652000,2800,124100,Nuevaflorida,3,1.0,95.0,87.0,1.0,11499681,Propital,38
1604,77000000,2164,95890,Parquelahondonada,2,2.0,97.0,69.0,,9145954,Mi Llave,1
1605,172575910,4849,214914,Conchalí,3,1.0,100.0,190.0,1.0,8264256,Urbalia,2
1606,350000000,9834,435866,MarianoSanchezFontecilla/PepeVilla,4,2.0,143.0,348.0,2.0,11950631,Mi Llave,13
1607,310000000,8710,386052,Losabedules1433pudahuel,3,3.0,150.0,755.0,,11950463,Propital,23
1608,153037000,4300,190582,LaLaguna18947,4,3.0,105.0,200.0,1.0,11948477,Rodrigo Cañas de la Cerda Propiedades,29
1609,338105000,9500,421052,LaHijuelaPoniente,4,3.0,135.0,125.0,,11948427,Mi Llave,21
1610,142004100,3990,176842,QuintaNormal,3,1.0,107.0,135.0,2.0,11948421,Mi Llave,26
1611,79900000,2245,99502,caletaadriana,4,1.0,76.0,85.0,2.0,11537155,Easyprop,17
1612,480465000,13500,598337,Av.ManquehueconAv.CristóbalColón,5,2.0,202.0,574.0,2.0,11947711,Corredores Asociados - OpenBrokers,12
1613,345899210,9719,430759,erasmoescala,5,4.0,240.0,240.0,1.0,11947361,Corredores Asociados - OpenBrokers,33
1614,78000000,2192,97136,alonsoguzman1575,3,2.0,58.0,90.0,1.0,11947307,Corredores Asociados - OpenBrokers,24
1615,130259400,3660,162216,ValledelSol,3,2.0,70.0,144.0,1.0,11947132,Arsen Propiedades,24
1616,183288500,5150,228255,AlcaldeAlbertoKrummconcuatroponiente,3,3.0,98.0,180.0,2.0,11499721,Propital,17
1617,150000000,4215,186800,Nuevatobalaba1600,3,3.0,80.0,120.0,2.0,11947060,Casa y Llaves,24
1618,105000000,2950,130760,NemesioVicuña,3,2.0,98.0,98.0,2.0,11947048,Casa y Llaves,24
1619,97000000,2725,120797,Cabodeseado/bahiatefusis,4,2.0,80.0,80.0,1.0,11947031,Casa y Llaves,24
1620,135242000,3800,168421,Cauquenes,1,1.0,37.0,37.0,1.0,11946695,Looff Propiedades,18
1621,815011000,22900,1014958,JoseMariaEscrivadeBalaguer5.955,5,4.0,154.0,154.0,2.0,11946601,Looff Propiedades,22
1622,153037000,4300,190582,Galvez1569,3,3.0,90.0,90.0,2.0,11682460,Corredores Asociados - OpenBrokers,41
1623,95000000,2669,118306,pasajeuruguayana,4,2.0,75.0,171.0,,11824619,,27
1624,335969600,9440,418393,matíascousiño4107,3,3.0,122.0,134.0,,11945629,Looff Propiedades,21
1625,640620000,18000,797783,SectorLasPircas,3,3.0,165.0,165.0,,11945601,Looff Propiedades,21
1626,83636500,2350,104155,AvenidaIndependencia1815,2,1.0,43.0,43.0,1.0,11945483,Looff Propiedades,6
1627,124000000,3484,154421,PasajePichidegua,3,2.0,90.0,110.0,2.0,8083697,alejandra escanilla garrido,17
1628,565881000,15900,704709,CondominioLaReserva,3,2.0,244.0,244.0,2.0,11945426,Looff Propiedades,35
1629,601471000,16900,749030,CondominioHaciendaChacabuco,4,4.0,380.0,380.0,6.0,11945395,Looff Propiedades,35
1630,1708320000,48000,2127422,CaminoSanAntonio,6,5.0,765.0,765.0,10.0,11683914,Corredores Asociados - OpenBrokers,12
1631,622825000,17500,775623,CondominioLaReserva,4,4.0,200.0,200.0,2.0,11944477,Looff Propiedades,35
1632,533850000,15000,664819,CondominioPortalSantaMaríaI.JumboChamisero,3,3.0,204.0,204.0,2.0,11944445,Looff Propiedades,35
1633,615707000,17300,766758,CondominioPolodeManquehueI,4,3.0,266.0,266.0,8.0,11944418,Looff Propiedades,35
1634,597912000,16800,744598,CondominioLareserva,4,4.0,197.0,197.0,2.0,11944404,Looff Propiedades,35
1635,498260000,14000,620498,condominiolareserva,4,4.0,250.0,250.0,2.0,11944371,Looff Propiedades,35
1636,491142000,13800,611634,condominioAltosdeChamisero,3,3.0,193.0,193.0,4.0,11944329,Looff Propiedades,35
1637,107900000,3032,134371,lasamapolasoriente,3,2.0,70.0,108.0,3.0,11537059,Easyprop,36
1638,120000000,3372,149440,Lasacacias949,4,2.0,132.0,232.0,,11499806,Propital,15
1639,469788000,13200,585041,CaminoelMirador.AlianzaFrancesa.Chamisero,3,3.0,140.0,140.0,,11944299,Looff Propiedades,35
1640,455552000,12800,567313,condominiohaciendachacabuco,5,4.0,260.0,260.0,5.0,11944266,Looff Propiedades,35
1641,373695000,10500,465374,Condominiotierraslindas,3,4.0,232.0,232.0,5.0,11944236,Looff Propiedades,35
1642,401419610,11279,499900,Condmominiolasloicasii,3,3.0,140.0,140.0,,11944231,Looff Propiedades,35
1643,437757000,12300,545152,CondominioLosMaitenes,3,3.0,140.0,140.0,2.0,11944204,Looff Propiedades,35
1644,978725000,27500,1218836,CondominioLagares,5,6.0,680.0,680.0,13.0,11944172,Looff Propiedades,35
1645,960930000,27000,1196675,CondominioLagares,6,5.0,375.0,375.0,12.0,11944130,Looff Propiedades,35
1646,800775000,22500,997229,CondominioLagares,4,4.0,271.0,271.0,13.0,11944099,Looff Propiedades,35
1647,708241000,19900,881994,condominiolareserva,3,4.0,350.0,350.0,2.0,11944065,Looff Propiedades,35
1648,694005000,19500,864265,CondominioLaReserva,4,4.0,354.0,354.0,6.0,11944047,Looff Propiedades,35
1649,669092000,18800,833240,condominiolareserva,3,3.0,262.0,262.0,4.0,11944020,Looff Propiedades,35
1650,629943000,17700,784487,CondominiolaReserva,4,4.0,230.0,230.0,2.0,11942838,Looff Propiedades,35
1651,480465000,13500,598337,CondominioAlgarrobalI,4,4.0,180.0,180.0,8.0,11942811,Looff Propiedades,35
1652,314971500,8850,392243,CondominioLareserva,3,3.0,173.0,173.0,2.0,11942783,Looff Propiedades,35
1653,708241000,19900,881994,condominiopoloII,5,5.0,404.0,404.0,1.0,11942753,Looff Propiedades,35
1654,818570000,23000,1019390,CondominioHaciendadeChacabuco,5,4.0,424.0,424.0,,11942732,Looff Propiedades,35
1655,708241000,19900,881994,CondominioHaciendadeChacabuco,5,3.0,400.0,400.0,10.0,11942701,Looff Propiedades,35
1656,604674100,16990,753019,condominiohaciendadechacabuco,3,5.0,386.0,386.0,6.0,11942672,Looff Propiedades,35
1657,494701000,13900,616066,CondominioHaciendadeChacabuco,5,5.0,272.0,272.0,1.0,11942650,Looff Propiedades,35
1658,448434000,12600,558448,CondominioHaciendadeChacabuco,5,3.0,370.0,370.0,,11942619,Looff Propiedades,35
1659,1334625000,37500,1662049,CondominioHaciendadeChicureo,5,5.0,516.0,516.0,11.0,11942577,Looff Propiedades,35
1660,98000000,2754,122042,Barriolasflores,2,1.0,48.0,91.0,2.0,11941254,,36
1661,836365000,23500,1041550,AltosdeLaReserva,5,6.0,400.0,400.0,15.0,11942546,Looff Propiedades,35
1662,1067700000,30000,1329639,condominiolareserva,5,4.0,450.0,450.0,2.0,11942514,Looff Propiedades,35
1663,978725000,27500,1218836,CondominioLasBrisasdeChicureo,5,4.0,376.0,376.0,,11942483,Looff Propiedades,35
1664,115000000,3231,143213,limburgo2051,2,2.0,84.0,84.0,,11940834,Agente365 Chile,17
1665,462670000,13000,576177,PadreEsteban10000,4,4.0,471.0,471.0,1.0,11940781,Agente365 Chile,35
1666,384372000,10800,478670,VicentePérezRosales,4,4.0,140.0,250.0,2.0,11939487,Corredores Asociados - OpenBrokers,13
1667,155000000,4355,193026,AvenidaNuevaSanMartinconAvenidaLasNaciones,3,2.0,75.0,190.0,2.0,11499926,Propital,17
1668,78298000,2200,97507,RioCisne3777,2,1.0,52.0,110.0,1.0,11939027,Agente365 Chile,30
1669,93245800,2620,116122,Avenidalahacienda2221,2,1.0,80.0,97.0,2.0,11938961,Agente365 Chile,36
1670,89900000,2526,111955,Madrid,4,1.0,75.0,120.0,2.0,11537114,Easyprop,2
1671,170832000,4800,212742,Galvez1569,3,3.0,116.0,116.0,2.0,11682470,Corredores Asociados - OpenBrokers,41
1672,166205300,4670,206980,Pasajelosnogales,3,2.0,87.0,138.0,,11824123,,0
1673,188627000,5300,234903,Pucara,2,2.0,49.0,58.0,1.0,11717012,Corredores Asociados - OpenBrokers,33
1674,622825000,17500,775623,SupermercadoLider-PríncipedeGales,9,4.0,350.0,350.0,4.0,11821083,Corredores Asociados - OpenBrokers,13
1675,160297360,4504,199623,pasajelaescarcha,3,1.0,63.0,135.0,,11824245,,8
1676,149478000,4200,186149,Pasajecuatro,4,2.0,99.0,175.0,,11824627,,29
1677,150000000,4215,186800,Avenidapadrehurtadoconlastinajas,4,1.0,105.0,294.0,4.0,11499882,Propital,17
1678,142004100,3990,176842,PortezuelodelCepo7680,3,2.0,68.0,188.0,1.0,11499752,Propital,24
1679,134530200,3780,167534,SanJorge/Av.LaFlorida,3,2.0,145.0,62.0,2.0,9270874,Unne,8
1680,129900000,3650,161768,Sandamian,4,2.0,100.0,198.0,3.0,11537019,Easyprop,36
1681,85000000,2388,105853,Villaelsol,4,2.0,,,1.0,11936573,Nexxos,17
1682,132003310,3709,164388,Alfredosilvacarvallo,3,3.0,66.0,141.0,2.0,11936525,Nexxos,17
1683,97000000,2725,120797,Juandesaavedraconloblanco,4,2.0,,,2.0,11936493,Nexxos,3
1684,107624160,3024,134028,Santacruz,5,2.0,100.0,100.0,1.0,11936469,Nexxos,25
1685,87195500,2450,108587,Puangue,5,2.0,160.0,200.0,,11936444,Nexxos,50
1686,140189010,3939,174582,Rutag-730km,3,2.0,96.0,529.0,,11936420,Nexxos,50
1687,55000000,1545,68493,Leguisamo,5,1.0,90.0,120.0,,11936357,Nexxos,17
1688,129156110,3629,160842,Larambla,3,2.0,60.0,98.0,,11936339,Nexxos,24
1689,97445420,2738,121352,5deabril,3,1.0,,,1.0,11936289,Nexxos,17
1690,97445420,2738,121352,Estrellapolar,3,2.0,106.0,106.0,1.0,11936268,Nexxos,17
1691,199304000,5600,248199,CiudaddelEste,4,3.0,116.0,209.0,1.0,11936207,Nexxos,24
1692,196000000,5507,244085,SantaInés/AlamedaOriente,2,2.0,65.0,220.0,,11935803,Aleida Lama Propiedades,8
1693,132900000,3734,165504,elrodeo,3,2.0,77.0,120.0,2.0,11537076,Easyprop,35
1694,240000000,6743,298879,LosMagnolios,2,2.0,3101.0,3101.0,6.0,11935304,Corredores Asociados - OpenBrokers,43
1695,298000000,8373,371108,Melipeuco6036,3,2.0,476.0,476.0,4.0,11934418,Corredores Asociados - OpenBrokers,30
1696,89000000,2501,110834,Toronto8472,6,2.0,118.0,280.0,,11934408,Corredores Asociados - OpenBrokers,23
1697,102000000,2866,127024,PedroCorrea204,2,2.0,65.0,179.0,2.0,11934396,Corredores Asociados - OpenBrokers,38
1698,110000000,3091,136986,LasNacionesconNuevaSanMartín,2,2.0,55.0,55.0,3.0,11934382,Corredores Asociados - OpenBrokers,17
1699,60000000,1686,74720,MarBáltico#13358,4,1.0,61.0,61.0,1.0,11934360,Corredores Asociados - OpenBrokers,3
1700,800775000,22500,997229,costanera,4,4.0,230.0,283.0,2.0,11933850,Corredores Asociados - OpenBrokers,22
1701,400000000,11239,498132,Lashualtatas,3,2.0,100.0,100.0,2.0,11933806,Corredores Asociados - OpenBrokers,22
1702,1743874410,48999,2171699,Loscanonigos,7,6.0,670.0,1100.0,4.0,11933710,Corredores Asociados - OpenBrokers,34
1703,201261450,5655,250637,Santadelia7651,3,2.0,90.0,230.0,2.0,11933633,Corredores Asociados - OpenBrokers,8
1704,779421000,21900,970636,Chicureocentral/CerroLaPava,4,4.0,250.0,250.0,4.0,11758587,Looff Propiedades,35
1705,84900000,2386,105729,MonteChimbrazo,3,2.0,62.0,88.0,2.0,11537095,Easyprop,25
1706,286000000,8036,356164,LosOlmosconCastilloUrizarExcelentecasa,5,4.0,213.0,292.0,7.0,11932643,Grupo Premium Propiedades Santiago,16
1707,145385150,4085,181052,Ríogrey,3,2.0,94.0,94.0,2.0,11932065,Corredores Asociados - OpenBrokers,24
1708,79900000,2245,99502,lomarcoleta0300,2,1.0,60.0,95.0,3.0,11536936,Easyprop,25
1709,89686800,2520,111690,AvenidaLaFlorida7090,3,1.0,65.0,65.0,1.0,11929789,Zahause.cl,8
1710,1281240000,36000,1595567,Espectacularcasadelujoenlobarnechea,5,5.0,360.0,650.0,,11928985,Movahome Corredores Integrados,34
1711,170832000,4800,212742,Hermosacasaencondominiofamiliar,3,3.0,110.0,270.0,2.0,11928955,Movahome Corredores Integrados,35
1712,220658000,6200,274792,CondominioLagunaNte,3,3.0,120.0,220.0,2.0,11927838,Mi Llave,36
1713,122000000,3428,151930,Tucapel/Mallorca,3,2.0,100.0,150.0,,11927799,Procasa Adrián Ulloa Propiedades,3
1714,145200000,4080,180822,CarreteraSanMartin/RuizTagle,4,4.0,110.0,162.0,,11927786,Procasa Adrián Ulloa Propiedades,35
1715,44200000,1242,55044,VillaLasAmericas/CruzDelSur,3,1.0,65.0,67.0,,11927775,Procasa Adrián Ulloa Propiedades,35
1716,140000000,3934,174346,Pje.PuertoCisnes/Pje.Chipana,4,2.0,71.0,136.0,,11927759,Procasa Adrián Ulloa Propiedades,17
1717,85000000,2388,105853,Av.PadreHurtado/Av.SantaMarta,5,1.0,108.0,108.0,,11927745,Procasa Adrián Ulloa Propiedades,29
1718,110000000,3091,136986,SanLuisSitioc-2/LosInglesesNconlasPalmas,2,1.0,110.0,543.0,,11927728,Procasa Adrián Ulloa Propiedades,35
1719,72000000,2023,89664,Pasajerioclarovillaaquelarre,3,1.0,78.0,78.0,1.0,11927607,Nexxos,21
1720,105000000,2950,130760,lasparcelasvillarealaudiencia,3,1.0,65.0,77.0,2.0,11927592,Nexxos,21
1721,491142000,13800,611634,vascodegamaconav,3,2.0,100.0,576.0,20.0,11927564,Nexxos,21
1722,130000000,3653,161893,cuencaconalejandrosepulveda,6,4.0,100.0,171.0,,11927548,Nexxos,21
1723,115000000,3231,143213,Mapocho&Florencia,6,3.0,114.0,162.0,2.0,11440228,Propital,1
1724,117000000,3287,145704,alejandrosepulvedaconpasajeb,3,3.0,85.0,162.0,1.0,11927522,Nexxos,21
1725,291838000,8200,363435,MontenegroconEmiliaTéllez,4,2.0,100.0,245.0,2.0,11927058,Ralv Gestión Inmobiliaria,18
1726,403946500,11350,503047,JuanEstebanMonteroconSebastiánElcano,3,3.0,105.0,267.0,2.0,11926985,Ralv Gestión Inmobiliaria,12
1727,1601550000,45000,1994458,loscanonigos,6,4.0,618.0,618.0,7.0,11924765,Corredores Asociados - OpenBrokers,34
1728,302515000,8500,376731,-condominio-losrobles,4,3.0,165.0,262.0,,11923976,Movahome Corredores Integrados,5
1729,551645000,15500,686980,-sangabrielytoledo,5,2.0,150.0,200.0,1.0,11923938,Movahome Corredores Integrados,12
1730,160155000,4500,199446,-oportunidadcondominio-paicavíyalicahue,3,3.0,99.0,112.0,,11923924,Movahome Corredores Integrados,8
1731,145919000,4100,181717,-condominio-josémiguelcarrera,3,2.0,61.0,167.0,,11923904,Movahome Corredores Integrados,8
1732,391490000,11000,487534,-condominioav.Consistorialycaminodelnogal,2,4.0,140.0,347.0,1.0,11923890,Movahome Corredores Integrados,21
1733,284720000,8000,354570,-vicentevaldésyalonsodeercilla,4,3.0,210.0,358.0,,11923804,Movahome Corredores Integrados,8
1734,130971200,3680,163102,-4ponienteptefreimontalva,3,2.0,71.0,135.0,2.0,11923775,Movahome Corredores Integrados,17
1735,294000000,8261,366127,-condominio-jardinesdelaviña,4,3.0,142.0,275.0,,11923722,Movahome Corredores Integrados,8
1736,491142000,13800,611634,-elacueductoylospresidentes,6,5.0,207.0,437.0,,11923690,Movahome Corredores Integrados,21
1737,533494100,14990,664376,-pjecerrado-lospresidentesyálvarocasanova,6,4.0,180.0,520.0,,11923628,Movahome Corredores Integrados,21
1738,288279000,8100,359002,-condominio-jardinesdelaviña,4,3.0,108.0,234.0,,11923578,Movahome Corredores Integrados,8
1739,173000000,4861,215442,-av.Quilínysanvicentedepaul,2,1.0,90.0,295.0,,11923561,Movahome Corredores Integrados,16
1740,355900000,10000,443213,Antupirényelacueducto,5,4.0,180.0,426.0,1.0,11923534,Movahome Corredores Integrados,21
1741,240000000,6743,298879,tabare725,4,2.0,295.0,295.0,3.0,11922734,Corredores Asociados - OpenBrokers,27
1742,130000000,3653,161893,Altosdebuiniii,3,2.0,86.0,155.0,2.0,11922712,Corredores Asociados - OpenBrokers,37
1743,69400500,1950,86427,Villapedrodeoña,2,1.0,50.0,62.0,1.0,11922114,Agente365 Chile,28
1744,126486860,3554,157518,fierro3583,3,1.0,74.0,162.0,1.0,11922088,Agente365 Chile,27
1745,76874400,2160,95734,elqui,3,1.0,68.0,48.0,,11922038,Agente365 Chile,26
1746,132000000,3709,164384,republicadeEstadosUnidos,6,2.0,160.0,204.0,1.0,11921975,Agente365 Chile,5
1747,60000000,1686,74720,sansilvestre,4,1.0,80.0,90.0,2.0,11921943,Agente365 Chile,3
1748,250000000,7024,311333,CasaEnVentaHuérfanos,5,2.0,109.0,285.0,2.0,11921180,Corredores Asociados - OpenBrokers,26
1749,140000000,3934,174346,santabelinda,5,3.0,110.0,110.0,1.0,11921094,Corredores Asociados - OpenBrokers,17
1750,1014315000,28500,1263157,a10minutosdePlazaSanEnrique,4,4.0,241.0,3400.0,6.0,11509563,Propital,34
1751,130000000,3653,161893,CerroLitoria06138,3,2.0,75.0,75.0,2.0,11919924,Agente365 Chile,24
1752,98000000,2754,122042,LosToros,2,2.0,70.0,70.0,1.0,11919902,Agente365 Chile,24
1753,138000000,3877,171856,SantaAmaliaconTineo,4,2.0,100.0,160.0,2.0,11919860,Agente365 Chile,8
1754,65000000,1826,80946,Noespecifica,2,1.0,48.0,50.0,,11919803,Agente365 Chile,8
1755,139000000,3906,173101,Tineoconsantaamalia,4,2.0,100.0,160.0,2.0,11919751,Agente365 Chile,8
1756,150000000,4215,186800,metromirador,3,1.0,162.0,162.0,3.0,11919740,Agente365 Chile,8
1757,410000000,11520,510585,goycolea724,5,2.0,245.0,245.0,6.0,11818646,Adb Administradora De Bienes Y Servicios,7
1758,225996500,6350,281440,huelva,4,3.0,200.0,200.0,2.0,11919437,Agente365 Chile,33
1759,248000000,6968,308842,Lamontura,5,3.0,122.0,374.0,2.0,11918983,Corredores Asociados - OpenBrokers,33
1760,302728093,8506,376996,Pelantaru,4,4.0,172.0,192.0,2.0,11918941,Corredores Asociados - OpenBrokers,33
1761,320000000,8991,398506,Avenida5deAbril,6,3.0,250.0,400.0,5.0,11918923,Corredores Asociados - OpenBrokers,33
1762,157000000,4411,195517,PasajeLaPedrera,3,3.0,81.0,152.0,2.0,11918896,Corredores Asociados - OpenBrokers,33
1763,170592048,4793,212443,Caminosanjosedemaipo05879,4,3.0,83.0,123.0,2.0,11918876,Corredores Asociados - OpenBrokers,33
1764,235427850,6615,293185,aerodromocapitanfuentesmartinez,4,3.0,114.0,153.0,4.0,11428838,Propital,0
1765,270448410,7599,336798,Gaspardelabarrera,4,2.0,180.0,467.0,,11428753,Propital,33
1766,142288820,3998,177197,eduardofreimontalva,3,2.0,140.0,140.0,1.0,11757135,Propital,17
1767,80000000,2248,99626,Elromero,3,1.0,69.0,125.0,2.0,5957735,Legales y Propiedades SpA,24
1768,55000000,1545,68493,ElSoldador,4,2.0,,,1.0,5877070,Legales y Propiedades SpA,24
1769,98000000,2754,122042,PedroNúñezFernández,3,2.0,,73.0,2.0,7022401,Legales y Propiedades SpA,24
1770,57000000,1602,70984,LagoAzul/Ombu,8,2.0,170.0,,1.0,7754202,Legales y Propiedades SpA,10
1771,80000000,2248,99626,AvenidaEsmeralda,4,1.0,68.0,128.0,1.0,9455334,Legales y Propiedades SpA,39
1772,87000000,2445,108344,PasajeOcho,2,1.0,90.0,80.0,1.0,9868808,Legales y Propiedades SpA,24
1773,42000000,1180,52304,ElLingue/Juanita,3,1.0,60.0,69.0,1.0,9260550,Legales y Propiedades SpA,10
1774,48000000,1349,59776,OsaMayor&Hidra,4,1.0,,,1.0,9259749,Legales y Propiedades SpA,24
1775,80000000,2248,99626,LosMonarcas,3,2.0,54.0,94.0,2.0,10080133,Legales y Propiedades SpA,10
1776,50000000,1405,62267,Lasloicas,2,1.0,,40.0,1.0,11405163,Legales y Propiedades SpA,10
1777,142004100,3990,176842,Av.TrinidadconTineo,3,2.0,70.0,121.0,2.0,11425793,Propital,8
1778,280000000,7867,348692,EstriboNorte,4,3.0,200.0,412.0,4.0,2852141,,24
1779,83990000,2360,104595,EjercitoLibertador4196,2,1.0,60.0,70.0,1.0,11425895,Propital,24
1780,560791630,15757,698371,ArturoPrat781,6,3.0,190.0,511.0,2.0,11906363,,29
1781,179000000,5030,222914,BeiraNorte,4,3.0,140.0,162.0,1.0,11906218,,24
